Column,scientificName,decimalLatitude,decimalLongitude
595,Aetobatus narinari,17.88827,-66.9978
596,Aetobatus narinari,17.88827,-66.9978
597,Aetobatus narinari,17.88827,-66.9978
598,Aetobatus narinari,17.88827,-66.9978
599,Aetobatus narinari,17.88827,-66.9978
600,Aetobatus narinari,17.88827,-66.9978
601,Aetobatus narinari,17.88827,-66.9978
602,Aetobatus narinari,17.88827,-66.9978
603,Aetobatus narinari,17.88827,-66.9978
604,Aetobatus narinari,17.88827,-66.9978
605,Aetobatus narinari,17.88827,-66.9978
606,Aetobatus narinari,17.89755,-66.95998
607,Aetobatus narinari,17.88827,-66.9978
608,Aetobatus narinari,18.0017,-67.3299
609,Aetobatus narinari,17.89755,-66.95998
610,Aetobatus narinari,17.89755,-66.95998
611,Aetobatus narinari,17.89755,-66.95998
612,Aetobatus narinari,17.89755,-66.95998
613,Aetobatus narinari,17.89755,-66.95998
614,Aetobatus narinari,17.89755,-66.95998
615,Aetobatus narinari,17.89755,-66.95998
616,Aetobatus narinari,17.99116,-67.23322
617,Aetobatus narinari,17.89755,-66.95998
618,Aetobatus narinari,17.89755,-66.95998
619,Aetobatus narinari,17.99116,-67.23322
620,Aetobatus narinari,17.99116,-67.23322
621,Aetobatus narinari,17.99116,-67.23322
622,Aetobatus narinari,17.89755,-66.95998
623,Aetobatus narinari,17.89755,-66.95998
624,Aetobatus narinari,17.89755,-66.95998
625,Aetobatus narinari,17.89755,-66.95998
626,Aetobatus narinari,18.0017,-67.3299
627,Aetobatus narinari,18.0017,-67.3299
628,Aetobatus narinari,17.99116,-67.23322
629,Aetobatus narinari,17.99116,-67.23322
630,Aetobatus narinari,17.99116,-67.23322
631,Aetobatus narinari,17.89755,-66.95998
632,Aetobatus narinari,17.99116,-67.23322
633,Aetobatus narinari,17.99116,-67.23322
634,Aetobatus narinari,17.99116,-67.23322
635,Aetobatus narinari,17.99116,-67.23322
636,Aetobatus narinari,17.99116,-67.23322
637,Aetobatus narinari,17.99116,-67.23322
638,Aetobatus narinari,17.99116,-67.23322
639,Aetobatus narinari,17.99116,-67.23322
640,Aetobatus narinari,17.89755,-66.95998
641,Aetobatus narinari,17.89755,-66.95998
642,Aetobatus narinari,17.89755,-66.95998
643,Aetobatus narinari,17.89755,-66.95998
644,Aetobatus narinari,17.88827,-66.9978
645,Aetobatus narinari,17.99116,-67.23322
646,Aetobatus narinari,17.99116,-67.23322
647,Aetobatus narinari,18.0017,-67.3299
648,Aetobatus narinari,18.0017,-67.3299
649,Aetobatus narinari,18.0017,-67.3299
650,Aetobatus narinari,17.89755,-66.95998
651,Aetobatus narinari,18.0017,-67.3299
652,Aetobatus narinari,17.99116,-67.23322
653,Aetobatus narinari,17.99116,-67.23322
654,Aetobatus narinari,17.99116,-67.23322
655,Aetobatus narinari,17.89755,-66.95998
656,Aetobatus narinari,17.99116,-67.23322
657,Aetobatus narinari,17.99116,-67.23322
658,Aetobatus narinari,17.99116,-67.23322
659,Aetobatus narinari,18.0017,-67.3299
660,Aetobatus narinari,17.88827,-66.9978
661,Aetobatus narinari,17.88827,-66.9978
662,Aetobatus narinari,17.88827,-66.9978
663,Aetobatus narinari,17.88827,-66.9978
664,Aetobatus narinari,17.88827,-66.9978
665,Aetobatus narinari,17.88827,-66.9978
666,Aetobatus narinari,17.88827,-66.9978
667,Aetobatus narinari,18.0017,-67.3299
668,Aetobatus narinari,18.0017,-67.3299
669,Aetobatus narinari,17.88827,-66.9978
670,Aetobatus narinari,18.0017,-67.3299
671,Aetobatus narinari,18.0017,-67.3299
672,Aetobatus narinari,18.0017,-67.3299
673,Aetobatus narinari,18.0017,-67.3299
674,Aetobatus narinari,18.0017,-67.3299
675,Aetobatus narinari,18.0017,-67.3299
676,Aetobatus narinari,18.0017,-67.3299
677,Aetobatus narinari,18.0017,-67.3299
678,Aetobatus narinari,18.0017,-67.3299
679,Aetobatus narinari,17.88827,-66.9978
680,Aetobatus narinari,17.88827,-66.9978
681,Aetobatus narinari,17.88827,-66.9978
682,Aetobatus narinari,17.88827,-66.9978
683,Aetobatus narinari,17.88827,-66.9978
684,Aetobatus narinari,17.88827,-66.9978
685,Aetobatus narinari,17.88827,-66.9978
686,Aetobatus narinari,17.88827,-66.9978
687,Amphiprion ocellaris,11.554283,92.733889
688,Aetobatus narinari,-0.874994,-90.819752
689,Amphiprion ocellaris,1.214621,103.835031
690,Aetobatus narinari,-1.182373,-91.119588
691,Paracanthurus hepatus,-24.113638,152.707481
692,Forcipiger flavissimus,21.472105,-158.225937
693,Paracanthurus hepatus,15.022028,145.579965
694,Forcipiger flavissimus,15.022028,145.579965
695,Aetobatus narinari,-1.27449,-90.466754
696,Forcipiger flavissimus,15.157831,145.684185
697,Forcipiger flavissimus,20.898288,-156.686413
698,Aetobatus narinari,16.035219,-86.804265
699,Forcipiger flavissimus,-19.125832,-169.913821
700,Aetobatus narinari,25.028213,-80.342143
701,Aetobatus narinari,-0.78072,-90.31818
702,Aetobatus narinari,25.051989,-80.369509
703,Forcipiger flavissimus,-24.113638,152.707481
704,Forcipiger flavissimus,20.181251,-155.677939
705,Forcipiger flavissimus,19.387355,-155.904909
706,Forcipiger flavissimus,19.608245,-155.985084
707,Forcipiger flavissimus,19.484837,-155.949476
708,Forcipiger flavissimus,19.365212,-155.894947
709,Forcipiger flavissimus,19.538487,-155.959138
710,Forcipiger flavissimus,19.806631,-156.015699
711,Forcipiger flavissimus,19.401905,-155.910872
712,Forcipiger flavissimus,19.977417,-155.841771
713,Forcipiger flavissimus,20.165665,-155.648421
714,Forcipiger flavissimus,19.498528,-155.950878
715,Forcipiger flavissimus,19.242862,-155.899904
716,Forcipiger flavissimus,19.806631,-156.015699
717,Forcipiger flavissimus,19.63297,-155.996419
718,Forcipiger flavissimus,19.538487,-155.959138
719,Forcipiger flavissimus,19.498528,-155.950878
720,Forcipiger flavissimus,19.585911,-155.973106
721,Forcipiger flavissimus,19.585911,-155.973106
722,Forcipiger flavissimus,19.107665,-155.916488
723,Forcipiger flavissimus,19.133328,-155.919252
724,Forcipiger flavissimus,19.484837,-155.949476
725,Forcipiger flavissimus,19.677569,-156.035911
726,Forcipiger flavissimus,19.608245,-155.985084
727,Forcipiger flavissimus,19.838831,-155.98546
728,Forcipiger flavissimus,19.549881,-154.865927
729,Forcipiger flavissimus,19.677569,-156.035911
730,Forcipiger flavissimus,19.242862,-155.899904
731,Forcipiger flavissimus,19.401905,-155.910872
732,Forcipiger flavissimus,19.924188,-155.893388
733,Forcipiger flavissimus,19.806631,-156.015699
734,Forcipiger flavissimus,19.209742,-155.900209
735,Forcipiger flavissimus,19.422209,-155.914273
736,Forcipiger flavissimus,19.549881,-154.865927
737,Forcipiger flavissimus,19.511386,-155.956579
738,Forcipiger flavissimus,19.853493,-155.959848
739,Forcipiger flavissimus,19.422209,-155.914273
740,Forcipiger flavissimus,19.853316,-155.081361
741,Forcipiger flavissimus,19.63297,-155.996419
742,Forcipiger flavissimus,19.511386,-155.956579
743,Forcipiger flavissimus,19.262566,-155.895701
744,Forcipiger flavissimus,19.506029,-154.808004
745,Forcipiger flavissimus,19.803587,-155.084186
746,Forcipiger flavissimus,19.401905,-155.910872
747,Forcipiger flavissimus,19.54249,-154.843742
748,Forcipiger flavissimus,19.458164,-154.834713
749,Forcipiger flavissimus,19.95025,-155.870116
750,Forcipiger flavissimus,19.95025,-155.870116
751,Forcipiger flavissimus,19.803587,-155.084186
752,Forcipiger flavissimus,19.853493,-155.959848
753,Forcipiger flavissimus,19.853316,-155.081361
754,Forcipiger flavissimus,19.133328,-155.919252
755,Forcipiger flavissimus,19.542758,-155.958843
756,Forcipiger flavissimus,19.506029,-154.808004
757,Forcipiger flavissimus,19.777651,-156.049673
758,Forcipiger flavissimus,19.714348,-154.988682
759,Forcipiger flavissimus,19.853316,-155.081361
760,Forcipiger flavissimus,19.777651,-156.049673
761,Forcipiger flavissimus,19.54249,-154.843742
762,Forcipiger flavissimus,19.714348,-154.988682
763,Forcipiger flavissimus,19.567278,-154.89433
764,Forcipiger flavissimus,19.567278,-154.89433
765,Forcipiger flavissimus,19.755143,-155.088489
766,Forcipiger flavissimus,19.549881,-154.865927
767,Forcipiger flavissimus,21.991416,-159.328154
768,Forcipiger flavissimus,21.963943,-159.328262
769,Forcipiger flavissimus,21.935684,-159.351208
770,Forcipiger flavissimus,21.889572,-159.60907
771,Forcipiger flavissimus,21.935684,-159.351208
772,Forcipiger flavissimus,22.17106,-159.708953
773,Forcipiger flavissimus,21.889572,-159.60907
774,Forcipiger flavissimus,21.91372,-159.65952
775,Forcipiger flavissimus,21.991416,-159.328154
776,Forcipiger flavissimus,20.75802,-156.985884
777,Forcipiger flavissimus,20.733438,-156.946929
778,Forcipiger flavissimus,20.742582,-156.875757
779,Forcipiger flavissimus,20.865849,-157.038415
780,Forcipiger flavissimus,20.866629,-156.830911
781,Forcipiger flavissimus,20.788189,-156.991844
782,Forcipiger flavissimus,20.742341,-156.971825
783,Forcipiger flavissimus,20.75802,-156.985884
784,Forcipiger flavissimus,20.788053,-156.815799
785,Forcipiger flavissimus,20.788189,-156.991844
786,Forcipiger flavissimus,20.75811,-156.83883
787,Forcipiger flavissimus,20.732881,-156.959309
788,Forcipiger flavissimus,20.78301,-156.818085
789,Forcipiger flavissimus,20.742341,-156.971825
790,Forcipiger flavissimus,20.788189,-156.991844
791,Forcipiger flavissimus,21.930146,-160.06907
792,Forcipiger flavissimus,21.930146,-160.06907
793,Forcipiger flavissimus,22.024663,-160.091979
794,Forcipiger flavissimus,22.027732,-160.09946
795,Forcipiger flavissimus,22.027732,-160.09946
796,Forcipiger flavissimus,22.010291,-160.093858
797,Forcipiger flavissimus,21.805188,-160.250107
798,Forcipiger flavissimus,21.805188,-160.250107
799,Forcipiger flavissimus,21.805188,-160.250107
800,Forcipiger flavissimus,21.858576,-160.241301
801,Forcipiger flavissimus,21.858576,-160.241301
802,Forcipiger flavissimus,21.781435,-160.21526
803,Forcipiger flavissimus,21.781435,-160.21526
804,Forcipiger flavissimus,21.418574,-158.186313
805,Forcipiger flavissimus,21.423606,-158.188188
806,Forcipiger flavissimus,21.576772,-158.285644
807,Forcipiger flavissimus,21.423606,-158.188188
808,Amphiprion ocellaris,-8.272966,115.596937
809,Hippocampus kuda,-4.650806,39.385108
810,Amphiprion ocellaris,11.55431,92.733905
811,Paracanthurus hepatus,-5.816751,39.382532
812,Aetobatus narinari,18.20715,-64.693704
813,Aetobatus narinari,30.230191,-86.069964
814,Amphiprion ocellaris,2.810115,104.134981
815,Hippocampus kuda,1.392487,103.983723
816,Aetobatus narinari,13.354668,-81.229411
817,Forcipiger flavissimus,-8.670409,115.501773
818,Forcipiger flavissimus,12.171134,109.312787
819,Amphiprion ocellaris,11.335846,124.115636
820,Aetobatus narinari,20.569699,-87.168121
821,Forcipiger flavissimus,20.816598,-156.927319
822,Amphiprion ocellaris,-8.674805,115.574376
823,Forcipiger flavissimus,21.01507,-156.640141
824,Forcipiger flavissimus,19.48103,-155.932555
825,Aetobatus narinari,18.344245,-64.773577
826,Forcipiger flavissimus,-17.47761,-149.94006
827,Forcipiger flavissimus,20.641866,-156.091141
828,Forcipiger flavissimus,20.627188,-156.115998
829,Forcipiger flavissimus,20.581797,-156.325305
830,Forcipiger flavissimus,20.627188,-156.115998
831,Forcipiger flavissimus,20.619229,-156.162603
832,Forcipiger flavissimus,20.590436,-156.282806
833,Forcipiger flavissimus,20.623966,-156.178231
834,Forcipiger flavissimus,21.260833,-157.697477
835,Forcipiger flavissimus,21.260833,-157.697477
836,Forcipiger flavissimus,21.570011,-157.843044
837,Forcipiger flavissimus,21.465791,-158.220685
838,Forcipiger flavissimus,21.570011,-157.843044
839,Forcipiger flavissimus,21.599605,-157.877262
840,Forcipiger flavissimus,21.617529,-158.103473
841,Forcipiger flavissimus,21.617529,-158.103473
842,Forcipiger flavissimus,21.569702,-158.285599
843,Forcipiger flavissimus,21.569702,-158.285599
844,Forcipiger flavissimus,21.572206,-158.278362
845,Forcipiger flavissimus,21.572206,-158.278362
846,Hippocampus kuda,21.117837,-156.784556
847,Forcipiger flavissimus,-8.674805,115.574376
848,Aetobatus narinari,17.93626,-66.88836
849,Aetobatus narinari,17.93626,-66.88836
850,Aetobatus narinari,17.93657,-66.87385
851,Aetobatus narinari,17.93657,-66.87385
852,Aetobatus narinari,17.9649,-66.7563
853,Aetobatus narinari,17.93626,-66.88836
854,Aetobatus narinari,17.93657,-66.87385
855,Aetobatus narinari,17.93626,-66.88836
856,Aetobatus narinari,17.9649,-66.7563
857,Aetobatus narinari,17.93626,-66.88836
858,Aetobatus narinari,17.93626,-66.88836
859,Aetobatus narinari,17.93626,-66.88836
860,Aetobatus narinari,17.93626,-66.88836
861,Aetobatus narinari,17.93626,-66.88836
862,Aetobatus narinari,17.93626,-66.88836
863,Aetobatus narinari,17.93626,-66.88836
864,Aetobatus narinari,17.93657,-66.87385
865,Aetobatus narinari,17.93657,-66.87385
866,Aetobatus narinari,17.93657,-66.87385
867,Aetobatus narinari,17.93657,-66.87385
868,Aetobatus narinari,17.93626,-66.88836
869,Aetobatus narinari,17.93626,-66.88836
870,Aetobatus narinari,17.93626,-66.88836
871,Aetobatus narinari,17.93657,-66.87385
872,Aetobatus narinari,17.93657,-66.87385
873,Aetobatus narinari,17.93626,-66.88836
874,Aetobatus narinari,17.93626,-66.88836
875,Aetobatus narinari,17.93626,-66.88836
876,Aetobatus narinari,17.93626,-66.88836
877,Aetobatus narinari,17.93657,-66.87385
878,Aetobatus narinari,17.93657,-66.87385
879,Aetobatus narinari,17.93626,-66.88836
880,Aetobatus narinari,17.93626,-66.88836
881,Aetobatus narinari,17.93626,-66.88836
882,Aetobatus narinari,17.93657,-66.87385
883,Aetobatus narinari,17.93657,-66.87385
884,Aetobatus narinari,17.93657,-66.87385
885,Aetobatus narinari,17.93657,-66.87385
886,Aetobatus narinari,17.93657,-66.87385
887,Aetobatus narinari,17.9649,-66.7563
888,Aetobatus narinari,17.9649,-66.7563
889,Aetobatus narinari,17.9649,-66.7563
890,Aetobatus narinari,17.9649,-66.7563
891,Aetobatus narinari,17.9649,-66.7563
892,Aetobatus narinari,17.9649,-66.7563
893,Aetobatus narinari,17.9649,-66.7563
894,Aetobatus narinari,17.9649,-66.7563
895,Aetobatus narinari,17.93626,-66.88836
896,Aetobatus narinari,17.9649,-66.7563
897,Aetobatus narinari,17.9649,-66.7563
898,Aetobatus narinari,17.93657,-66.87385
899,Aetobatus narinari,17.96093,-66.75284
900,Aetobatus narinari,17.95955,-66.74697
901,Aetobatus narinari,17.9649,-66.7563
902,Aetobatus narinari,17.9649,-66.7563
903,Aetobatus narinari,17.9649,-66.7563
904,Aetobatus narinari,17.93937,-67.05067
905,Aetobatus narinari,17.93472,-67.0485
906,Aetobatus narinari,17.93626,-66.88836
907,Aetobatus narinari,17.96093,-66.75284
908,Aetobatus narinari,17.95955,-66.74697
909,Aetobatus narinari,17.95955,-66.74697
910,Aetobatus narinari,17.96093,-66.75284
911,Aetobatus narinari,17.96093,-66.75284
912,Aetobatus narinari,17.96093,-66.75284
913,Aetobatus narinari,17.95955,-66.74697
914,Aetobatus narinari,17.95955,-66.74697
915,Aetobatus narinari,17.95955,-66.74697
916,Aetobatus narinari,17.93937,-67.05067
917,Aetobatus narinari,17.93937,-67.05067
918,Aetobatus narinari,17.93657,-66.87385
919,Aetobatus narinari,17.95955,-66.74697
920,Aetobatus narinari,17.9649,-66.7563
921,Aetobatus narinari,17.96093,-66.75284
922,Aetobatus narinari,17.95955,-66.74697
923,Aetobatus narinari,17.95955,-66.74697
924,Aetobatus narinari,17.95955,-66.74697
925,Aetobatus narinari,17.95955,-66.74697
926,Aetobatus narinari,17.93472,-67.0485
927,Aetobatus narinari,17.93472,-67.0485
928,Aetobatus narinari,17.93472,-67.0485
929,Aetobatus narinari,17.93472,-67.0485
930,Aetobatus narinari,17.96093,-66.75284
931,Aetobatus narinari,17.96093,-66.75284
932,Aetobatus narinari,17.95955,-66.74697
933,Aetobatus narinari,17.93937,-67.05067
934,Aetobatus narinari,17.93937,-67.05067
935,Aetobatus narinari,17.93937,-67.05067
936,Aetobatus narinari,17.93937,-67.05067
937,Aetobatus narinari,17.93472,-67.0485
938,Aetobatus narinari,17.93472,-67.0485
939,Aetobatus narinari,17.93472,-67.0485
940,Aetobatus narinari,17.93472,-67.0485
941,Aetobatus narinari,17.93472,-67.0485
942,Aetobatus narinari,17.93937,-67.05067
943,Aetobatus narinari,17.93937,-67.05067
944,Aetobatus narinari,17.93472,-67.0485
945,Aetobatus narinari,17.93472,-67.0485
946,Aetobatus narinari,17.95955,-66.74697
947,Aetobatus narinari,17.93937,-67.05067
948,Aetobatus narinari,17.95955,-66.74697
949,Aetobatus narinari,17.93937,-67.05067
950,Aetobatus narinari,17.96093,-66.75284
951,Aetobatus narinari,17.96093,-66.75284
952,Aetobatus narinari,17.96093,-66.75284
953,Aetobatus narinari,17.95955,-66.74697
954,Aetobatus narinari,17.95955,-66.74697
955,Aetobatus narinari,17.95955,-66.74697
956,Aetobatus narinari,17.95955,-66.74697
957,Aetobatus narinari,17.96093,-66.75284
958,Aetobatus narinari,17.95955,-66.74697
959,Aetobatus narinari,17.9649,-66.7563
960,Aetobatus narinari,17.95955,-66.74697
961,Aetobatus narinari,17.96093,-66.75284
962,Aetobatus narinari,17.93472,-67.0485
963,Aetobatus narinari,17.96093,-66.75284
964,Aetobatus narinari,17.96093,-66.75284
965,Aetobatus narinari,17.96093,-66.75284
966,Aetobatus narinari,17.96093,-66.75284
967,Aetobatus narinari,17.95955,-66.74697
968,Aetobatus narinari,17.95955,-66.74697
969,Aetobatus narinari,17.95955,-66.74697
970,Aetobatus narinari,17.93937,-67.05067
971,Aetobatus narinari,17.93937,-67.05067
972,Aetobatus narinari,17.93937,-67.05067
973,Aetobatus narinari,17.93937,-67.05067
974,Aetobatus narinari,17.93937,-67.05067
975,Aetobatus narinari,17.93472,-67.0485
976,Aetobatus narinari,17.93472,-67.0485
977,Aetobatus narinari,17.96093,-66.75284
978,Aetobatus narinari,17.93472,-67.0485
979,Aetobatus narinari,17.93937,-67.05067
980,Aetobatus narinari,17.93472,-67.0485
981,Aetobatus narinari,17.93472,-67.0485
982,Aetobatus narinari,17.93472,-67.0485
983,Aetobatus narinari,17.93937,-67.05067
984,Aetobatus narinari,17.93937,-67.05067
985,Aetobatus narinari,17.93472,-67.0485
986,Aetobatus narinari,17.93472,-67.0485
987,Aetobatus narinari,17.95955,-66.74697
988,Aetobatus narinari,17.93937,-67.05067
989,Aetobatus narinari,17.93937,-67.05067
990,Aetobatus narinari,17.93937,-67.05067
991,Aetobatus narinari,17.93472,-67.0485
992,Aetobatus narinari,17.93626,-66.88836
993,Aetobatus narinari,17.93626,-66.88836
994,Aetobatus narinari,17.93657,-66.87385
995,Aetobatus narinari,17.93657,-66.87385
996,Aetobatus narinari,17.9649,-66.7563
997,Aetobatus narinari,17.93626,-66.88836
998,Aetobatus narinari,17.93626,-66.88836
999,Aetobatus narinari,17.93626,-66.88836
1000,Aetobatus narinari,17.93626,-66.88836
1001,Aetobatus narinari,17.93626,-66.88836
1002,Aetobatus narinari,17.93657,-66.87385
1003,Aetobatus narinari,17.93626,-66.88836
1004,Aetobatus narinari,17.93626,-66.88836
1005,Aetobatus narinari,17.93626,-66.88836
1006,Aetobatus narinari,17.93626,-66.88836
1007,Aetobatus narinari,17.93657,-66.87385
1008,Aetobatus narinari,17.93657,-66.87385
1009,Aetobatus narinari,17.93657,-66.87385
1010,Aetobatus narinari,17.93657,-66.87385
1011,Aetobatus narinari,17.93657,-66.87385
1012,Aetobatus narinari,17.93657,-66.87385
1013,Aetobatus narinari,17.93657,-66.87385
1014,Aetobatus narinari,17.93657,-66.87385
1015,Aetobatus narinari,17.9649,-66.7563
1016,Aetobatus narinari,17.9649,-66.7563
1017,Aetobatus narinari,17.93626,-66.88836
1018,Aetobatus narinari,17.93626,-66.88836
1019,Aetobatus narinari,17.93626,-66.88836
1020,Aetobatus narinari,17.9649,-66.7563
1021,Aetobatus narinari,17.9649,-66.7563
1022,Aetobatus narinari,17.9649,-66.7563
1023,Aetobatus narinari,17.93626,-66.88836
1024,Aetobatus narinari,17.9649,-66.7563
1025,Aetobatus narinari,17.9649,-66.7563
1026,Aetobatus narinari,17.93657,-66.87385
1027,Aetobatus narinari,17.93626,-66.88836
1028,Aetobatus narinari,17.93626,-66.88836
1029,Aetobatus narinari,17.93626,-66.88836
1030,Aetobatus narinari,17.93626,-66.88836
1031,Aetobatus narinari,17.93626,-66.88836
1032,Aetobatus narinari,17.93657,-66.87385
1033,Aetobatus narinari,17.93657,-66.87385
1034,Aetobatus narinari,17.95955,-66.74697
